"","date","euro","chf","gbp"
"4446",2017-10-20,1.1818,0.9825,1.3178
"4447",2017-10-23,1.174,0.9876,1.3173
"4448",2017-10-24,1.1761,0.9869,1.3179
"4449",2017-10-25,1.1785,0.9925,1.3244
"4450",2017-10-26,1.1753,0.9908,1.3219
"4451",2017-10-27,1.1605,1.0015,1.31025
"4452",2017-10-30,1.1612,0.998,1.319
"4453",2017-10-31,1.1638,0.9982,1.3219
"4454",2017-11-01,1.1612,1.0004,1.3297
"4455",2017-11-02,1.1645,0.9991,1.3137
"4456",2017-11-03,1.1657,0.9991,1.30915
"4457",2017-11-06,1.159,1.0017,1.3112
"4458",2017-11-07,1.1562,0.9985,1.31335
"4459",2017-11-08,1.159,0.9985,1.3118
"4460",2017-11-09,1.163,0.9964,1.3121
"4461",2017-11-10,1.1654,0.9944,1.316
"4462",2017-11-13,1.1656,0.995,1.3092
"4463",2017-11-14,1.1745,0.9947,1.3111
"4464",2017-11-15,1.184,0.9865,1.3169
"4465",2017-11-16,1.1771,0.9927,1.319
"4466",2017-11-17,1.1795,0.9922,1.3198
"4467",2017-11-20,1.1781,0.9904,1.3245
"4468",2017-11-21,1.1718,0.9942,1.32315
"4469",2017-11-22,1.1749,0.9889,1.32495
"4470",2017-11-27,1.1952,0.9808,1.33495
"4471",2017-11-28,1.1888,0.9821,1.3297
"4472",2017-11-29,1.1827,0.984,1.34035
"4473",2017-11-30,1.1849,0.9865,1.34445
"4474",2017-12-01,1.1885,0.982,1.35025
"4475",2017-12-04,1.1865,0.9839,1.3505
"4476",2017-12-05,1.1847,0.9842,1.3412
"4477",2017-12-06,1.1817,0.9892,1.33625
"4478",2017-12-07,1.1786,0.9928,1.3331
"4479",2017-12-08,1.1742,0.997,1.3455
"4480",2017-12-11,1.1796,0.9906,1.3374
"4481",2017-12-12,1.1766,0.9908,1.3349
"4482",2017-12-13,1.1736,0.9919,1.3353
"4483",2017-12-14,1.1845,0.9873,1.34345
"4484",2017-12-15,1.1806,0.989,1.3395
"4485",2017-12-18,1.1795,0.9878,1.33665
"4486",2017-12-19,1.1823,0.9841,1.3374
"4487",2017-12-20,1.1845,0.9876,1.3393
"4488",2017-12-21,1.1859,0.9882,1.33665
"4489",2017-12-22,1.1853,0.9893,1.33855
"4490",2017-12-27,1.1895,0.9888,1.3414
"4491",2017-12-28,1.1934,0.9798,1.3434
"4492",2017-12-29,1.1993,0.9758,1.35115
"4493",2018-01-02,1.2065,0.9712,1.3551
"4494",2018-01-03,1.2023,0.9761,1.35615
"4495",2018-01-04,1.2065,0.9751,1.35545
"4496",2018-01-05,1.2045,0.9765,1.35475
"4497",2018-01-08,1.1973,0.9778,1.3541
"4498",2018-01-09,1.1932,0.9826,1.354
"4499",2018-01-10,1.1992,0.9779,1.35535
"4500",2018-01-11,1.2017,0.9792,1.3462
"4501",2018-01-12,1.2137,0.9714,1.3639
"4502",2018-01-16,1.223,0.9659,1.3747
"4503",2018-01-17,1.2203,0.9642,1.3788
"4504",2018-01-18,1.2235,0.9598,1.3886
"4505",2018-01-19,1.2255,0.958,1.38855
"4506",2018-01-22,1.2239,0.9605,1.39005
"4507",2018-01-23,1.2249,0.9617,1.39345
"4508",2018-01-24,1.2352,0.9505,1.4136
"4509",2018-01-25,1.2407,0.9417,1.4258
"4510",2018-01-26,1.2436,0.9349,1.4247
"4511",2018-01-29,1.2379,0.9358,1.4063
"4512",2018-01-30,1.2421,0.933,1.4124
"4513",2018-01-31,1.2457,0.933,1.4161
"4514",2018-02-01,1.2459,0.933,1.4219
"4515",2018-02-02,1.2492,0.9294,1.4223
"4516",2018-02-05,1.244,0.9313,1.4048
"4517",2018-02-06,1.2329,0.9355,1.39315
"4518",2018-02-07,1.2338,0.9399,1.38885
"4519",2018-02-08,1.2252,0.9453,1.39705
"4520",2018-02-09,1.2273,0.9385,1.38265
"4521",2018-02-12,1.2263,0.9375,1.38515
"4522",2018-02-13,1.2333,0.9338,1.3902
"4523",2018-02-14,1.2348,0.9336,1.3851
"4524",2018-02-15,1.2493,0.9255,1.40465
"4525",2018-02-16,1.2464,0.9229,1.4063
"4526",2018-02-20,1.234,0.9347,1.39865
"4527",2018-02-21,1.2312,0.9377,1.3923
"4528",2018-02-22,1.2276,0.9375,1.38795
"4529",2018-02-23,1.2299,0.9344,1.39785
"4530",2018-02-26,1.232,0.9347,1.4047
"4531",2018-02-27,1.2301,0.9375,1.3947
"4532",2018-02-28,1.2214,0.9434,1.3842
"4533",2018-03-01,1.2171,0.946,1.3745
"4534",2018-03-02,1.2312,0.935,1.37905
"4535",2018-03-05,1.2307,0.9378,1.3813
"4536",2018-03-06,1.2411,0.9383,1.38985
"4537",2018-03-07,1.2417,0.939,1.38555
"4538",2018-03-08,1.2421,0.9468,1.3861
"4539",2018-03-09,1.2291,0.9505,1.38255
"4540",2018-03-12,1.2302,0.9507,1.3854
"4541",2018-03-13,1.2378,0.9479,1.3894
"4542",2018-03-14,1.2369,0.9451,1.3976
"4543",2018-03-15,1.2341,0.9459,1.3929
"4544",2018-03-16,1.2301,0.9496,1.39675
"4545",2018-03-19,1.2309,0.9535,1.4046
"4546",2018-03-20,1.2276,0.9542,1.4008
"4547",2018-03-21,1.2286,NA,1.40495
"4548",2018-03-22,1.2316,0.9479,1.4192
"4549",2018-03-23,1.2346,0.947,1.412
"4550",2018-03-26,1.2411,0.9465,1.42265
"4551",2018-03-27,1.2376,0.9467,1.4111
"4552",2018-03-28,1.2398,0.9514,1.4143
"4553",2018-03-29,1.2321,0.9568,1.40615
"4554",2018-04-03,1.2308,0.9567,1.40265
"4555",2018-04-04,1.2276,0.9585,1.40385
"4556",2018-04-05,1.226,0.9603,1.40635
"4557",2018-04-06,1.2234,0.9632,1.4015
"4558",2018-04-09,1.2304,0.9603,1.41035
"4559",2018-04-10,1.2361,0.9561,1.4159
"4560",2018-04-11,1.2384,0.9581,1.4193
"4561",2018-04-12,1.2323,0.96265,1.41865
"4562",2018-04-13,1.2317,0.9622,1.4279
"4563",2018-04-16,1.237,0.9603,1.42995
"4564",2018-04-17,1.2357,0.9617,1.4334
"4565",2018-04-18,1.2388,0.9681,1.42075
"4566",2018-04-19,1.2382,0.9682,1.4218
"4567",2018-04-20,1.2309,0.9743,1.4074
"4568",2018-04-23,1.2238,0.9757,1.3953
"4569",2018-04-24,1.2213,0.9782,1.3941
"4570",2018-04-25,1.2185,0.9827,1.39525
"4571",2018-04-26,1.2168,0.9835,1.39655
"4572",2018-04-27,1.207,0.9907,1.37685
"4573",2018-04-30,1.2079,0.9894,1.3725
"4574",2018-05-02,1.2007,0.9958,1.36535
"4575",2018-05-03,1.1992,0.998,1.3585
"4576",2018-05-04,1.1969,0.99825,1.35685
"4577",2018-05-07,1.1902,1.0045,1.35315
"4578",2018-05-08,1.187,1.0021,1.35145
"4579",2018-05-09,1.1879,1.0015,1.35645
"4580",2018-05-10,1.1878,NA,1.3566
"4581",2018-05-11,1.1934,0.9993,1.3575
"4582",2018-05-14,1.1988,0.99838,1.3592
"4583",2018-05-15,1.1883,1.00062,1.3539
"4584",2018-05-16,1.1784,1.00139,1.3473
"4585",2018-05-17,1.1805,1.00195,1.3493
"4586",2018-05-18,1.1781,1.0002,1.3482
"4587",2018-05-21,1.1759,NA,1.3401
"4588",2018-05-22,1.1794,0.99605,1.3457
"4589",2018-05-23,1.1708,0.9908,1.3351
"4590",2018-05-24,1.1728,0.99075,1.3404
"4591",2018-05-25,1.1675,0.9924,1.3341
"4592",2018-05-29,1.1558,0.9965,1.3249
"4593",2018-05-30,1.1632,0.99065,1.3276
"4594",2018-05-31,1.1699,0.9862,1.3326
"4595",2018-06-01,1.1669,0.98555,1.3324
"4596",2018-06-04,1.1737,0.98475,1.3386
"4597",2018-06-05,1.1675,0.9857,1.336
"4598",2018-06-06,1.1765,0.98805,1.34175
"4599",2018-06-07,1.1836,0.98135,1.34535
"4600",2018-06-08,1.1754,0.98385,1.3389
"4601",2018-06-11,1.179,0.9871,1.33525
"4602",2018-06-12,1.1788,0.9842,1.3391
"4603",2018-06-13,1.1764,0.9879,1.3329
"4604",2018-06-14,1.173,0.98355,1.3432
"4605",2018-06-15,1.1596,0.99795,1.3291
"4606",2018-06-18,1.1613,0.99505,1.3252
"4607",2018-06-19,1.1534,0.9957,1.3171
"4608",2018-06-20,1.1578,0.99775,1.3158
"4609",2018-06-21,1.1538,0.9963,1.3182
"4610",2018-06-22,1.1648,0.99025,1.32965
"4611",2018-06-25,1.17,0.98845,1.3255
"4612",2018-06-26,1.1672,0.98945,1.3241
"4613",2018-06-27,1.1616,0.99145,1.3208
"4614",2018-06-28,1.1583,0.9966,1.3098
"4615",2018-06-29,1.1658,0.99365,1.31395
"4616",2018-07-02,1.1639,0.9927,1.3164
"4617",2018-07-03,1.1665,0.9934,1.3187
"4618",2018-07-05,1.1709,0.99245,1.32445
"4619",2018-07-06,1.1724,0.99285,1.32355
"4620",2018-07-09,1.1789,0.98785,1.3333
"4621",2018-07-10,1.1713,0.9952,1.32325
"4622",2018-07-11,1.1735,0.99455,1.3245
"4623",2018-07-12,1.1658,0.99865,1.3198
"4624",2018-07-13,1.1643,1.0059,1.31275
"4625",2018-07-16,1.172,0.99845,1.3278
"4626",2018-07-17,1.1707,0.9945,1.324
"4627",2018-07-18,1.1611,1.0001,1.30305
"4628",2018-07-19,1.1588,1.00215,1.2986
"4629",2018-07-20,1.167,0.99805,1.3034
"4630",2018-07-23,1.1716,0.9918,1.31435
"4631",2018-07-24,1.1706,0.99275,1.31345
"4632",2018-07-25,1.169,0.9919,1.31605
"4633",2018-07-26,1.1716,0.9929,1.31755
"4634",2018-07-27,1.1625,0.9971,1.30985
"4635",2018-07-30,1.1684,0.99255,1.31105
"4636",2018-07-31,1.1736,0.98815,1.3163
"4637",2018-08-01,1.1696,NA,1.3129
"4638",2018-08-02,1.1617,0.99375,1.31095
"4639",2018-08-03,1.1588,0.9952,1.3003
"4640",2018-08-06,1.1543,0.9978,1.29355
"4641",2018-08-07,1.1602,0.99465,1.2965
"4642",2018-08-08,1.1589,0.99605,1.2861
"4643",2018-08-09,1.1593,0.99325,1.2888
"4644",2018-08-10,1.1456,0.99495,1.2771
"4645",2018-08-13,1.1403,0.9947,1.275
"4646",2018-08-14,1.1406,0.9909,1.2773
"4647",2018-08-15,1.1321,0.9977,1.271
"4648",2018-08-16,1.137,0.994,1.26945
"4649",2018-08-17,1.1391,0.99635,1.2709
"4650",2018-08-20,1.142,0.99615,1.2751
"4651",2018-08-21,1.1502,0.98735,1.2835
"4652",2018-08-22,1.1616,0.9833,1.289
"4653",2018-08-23,1.1579,0.98245,1.2904
"4654",2018-08-24,1.1588,0.98365,1.2857
"4655",2018-08-28,1.171,0.97655,1.28945
"4656",2018-08-29,1.166,0.97695,1.2887
"4657",2018-08-30,1.1692,0.9702,1.30165
"4658",2018-08-31,1.1651,0.96625,1.30055
"4659",2018-09-04,1.1562,0.9738,1.2824
"4660",2018-09-05,1.1582,0.9738,1.28245
"4661",2018-09-06,1.1634,0.96935,1.2934
"4662",2018-09-07,1.1615,0.96555,1.302
"4663",2018-09-10,1.1571,0.9735,1.2931
"4664",2018-09-11,1.1574,0.974,1.3016
"4665",2018-09-12,1.1585,0.97345,1.2984
"4666",2018-09-13,1.162,0.9696,1.30615
"4667",2018-09-14,1.1689,0.9642,1.31195
"4668",2018-09-17,1.1671,0.9641,1.3107
"4669",2018-09-18,1.1697,0.9619,1.3139
"4670",2018-09-19,1.1667,0.96835,1.3184
"4671",2018-09-20,1.1769,0.96505,1.32325
"4672",2018-09-21,1.1759,0.9567,1.3189
"4673",2018-09-24,1.1773,0.95905,1.313
"4674",2018-09-25,1.1777,0.96615,1.3154
"4675",2018-09-26,1.1737,0.96845,1.31455
"4676",2018-09-27,1.1707,0.9703,1.3139
"4677",2018-09-28,1.1576,0.9764,1.3041
"4678",2018-10-01,1.1606,0.98275,1.3039
"4679",2018-10-02,1.1543,0.98455,1.2947
"4680",2018-10-03,1.1548,0.9872,1.2981
"4681",2018-10-04,1.1502,0.99145,1.29825
"4682",2018-10-05,1.1506,0.9938,1.30375
"4683",2018-10-09,1.1435,0.9945,1.3051
"4684",2018-10-10,1.15,0.9918,1.3163
"4685",2018-10-11,1.1575,0.9876,1.3207
"4686",2018-10-12,1.1574,0.9914,1.32195
"4687",2018-10-15,1.1581,0.9853,1.3174
"4688",2018-10-16,1.1587,0.98795,1.32185
"4689",2018-10-17,1.153,0.99295,1.3132
"4690",2018-10-18,1.1505,0.99235,1.3129
"4691",2018-10-19,1.147,0.99605,1.30305
"4692",2018-10-22,1.1494,0.9972,1.3027
"4693",2018-10-23,1.1478,0.99575,1.29865
"4694",2018-10-24,1.1389,0.99685,1.2918
"4695",2018-10-25,1.1416,0.9992,1.2895
"4696",2018-10-26,1.1345,1.00075,1.2791
"4697",2018-10-29,1.1381,0.9995,1.2827
"4698",2018-10-30,1.1372,1.0026,1.2741
"4699",2018-10-31,1.1318,1.0053,1.2774
"4700",2018-11-01,1.1393,1.003,1.29155
"4701",2018-11-02,1.1417,0.99715,1.3021
"4702",2018-11-05,1.137,1.0063,1.30035
"4703",2018-11-06,1.1428,1.00415,1.3068
"4704",2018-11-07,1.1487,0.99595,1.316
"4705",2018-11-08,1.1424,1.00315,1.3104
"4706",2018-11-09,1.1346,1.0059,1.3026
"4707",2018-11-12,1.1265,1.0096,1.28685
"4708",2018-11-13,1.1261,1.0096,1.2921
"4709",2018-11-14,1.1296,1.0098,1.29345
"4710",2018-11-15,1.1305,1.0055,1.28135
"4711",2018-11-16,1.1346,1.0076,1.2815
"4712",2018-11-19,1.1427,0.996,1.28115
"4713",2018-11-20,1.1421,0.9927,1.2847
"4714",2018-11-21,1.1409,0.99395,1.2807
"4715",2018-11-26,1.1363,0.99655,1.2857
"4716",2018-11-27,1.1328,0.99935,1.2745
"4717",2018-11-28,1.1284,0.9991,1.28
"4718",2018-11-29,1.1387,0.9956,1.2767
"4719",2018-11-30,1.1359,0.99805,1.2755
"4720",2018-12-03,1.1332,0.99905,1.2723
"4721",2018-12-04,1.1409,0.99525,1.281
"4722",2018-12-05,1.1354,NA,1.27735
"4723",2018-12-06,1.1351,0.99735,1.2746
"4724",2018-12-07,1.1371,0.99255,1.277
"4725",2018-12-10,1.1425,0.9891,1.26585
"4726",2018-12-11,1.1379,0.9875,1.2605
"4727",2018-12-12,1.1346,0.9954,1.2547
"4728",2018-12-13,1.1371,0.99185,1.2654
"4729",2018-12-14,1.1285,0.99755,1.2556
"4730",2018-12-17,1.1341,0.99395,1.26415
"4731",2018-12-18,1.1377,0.99085,1.2694
"4732",2018-12-19,1.1405,0.9937,1.26495
"4733",2018-12-20,1.1451,0.9878,1.26865
"4734",2018-12-21,1.1414,0.9897,1.267
"4735",2018-12-27,1.1377,0.99175,1.2629
"4736",2018-12-28,1.1454,0.9811,1.26955
"4737",2019-01-02,1.1397,NA,1.26605
"4738",2019-01-03,1.1348,0.9895,1.2556
"4739",2019-01-04,1.1403,0.9871,1.2666
"4740",2019-01-07,1.1445,0.98185,1.2754
"4741",2019-01-08,1.144,0.97945,1.27755
"4742",2019-01-09,1.1455,0.9808,1.2733
"4743",2019-01-10,1.1535,0.977,1.2738
"4744",2019-01-11,1.1533,0.9832,1.2825
"4745",2019-01-14,1.1467,0.9816,1.2875
"4746",2019-01-15,1.1424,0.9863,1.28615
"4747",2019-01-16,1.1389,0.99015,1.2849
"4748",2019-01-17,1.1396,0.99225,1.2898
"4749",2019-01-18,1.1402,0.99355,1.2933
"4750",2019-01-22,1.1354,0.9963,1.2896
"4751",2019-01-23,1.1367,0.99755,1.3034
"4752",2019-01-24,1.1341,0.99535,1.3021
"4753",2019-01-25,1.1346,0.99655,1.3095
"4754",2019-01-28,1.1418,0.99255,1.3145
"4755",2019-01-29,1.1422,0.9931,1.3157
"4756",2019-01-30,1.1429,0.99705,1.3101
"4757",2019-01-31,1.1488,0.993,1.31295
"4758",2019-02-01,1.1471,0.993,1.3062
"4759",2019-02-04,1.1445,0.99715,1.3064
"4760",2019-02-05,1.1423,1.00125,1.30125
"4761",2019-02-06,1.1394,1.00075,1.29515
"4762",2019-02-07,1.1345,1.00275,1.2873
"4763",2019-02-08,1.1346,1.0015,1.29605
"4764",2019-02-11,1.1309,1.0029,1.2914
"4765",2019-02-12,1.1296,1.00835,1.28545
"4766",2019-02-13,1.1305,1.0048,1.2942
"4767",2019-02-14,1.1268,1.0087,1.2807
"4768",2019-02-15,1.126,1.0062,1.2819
"4769",2019-02-19,1.1294,1.0055,1.29185
"4770",2019-02-20,1.1342,1.00095,1.3024
"4771",2019-02-21,1.1354,1.001,1.30555
"4772",2019-02-22,1.1325,1.0006,1.301
"4773",2019-02-25,1.1355,0.9988,1.3085
"4774",2019-02-26,1.1361,1.00055,1.3211
"4775",2019-02-27,1.1386,0.99655,1.3318
"4776",2019-02-28,1.1416,0.99325,1.3303
"4777",2019-03-01,1.1383,0.9982,1.32235
"4778",2019-03-04,1.1337,1.00125,1.3188
"4779",2019-03-05,1.1329,1.00055,1.31775
"4780",2019-03-06,1.1305,1.005,1.3136
"4781",2019-03-07,1.1271,1.00455,1.3138
"4782",2019-03-08,1.1222,1.01005,1.3073
"4783",2019-03-11,1.1244,1.0092,1.3021
"4784",2019-03-12,1.1275,1.00985,1.3053
"4785",2019-03-13,1.1303,1.006,1.3157
"4786",2019-03-14,1.1295,1.00465,1.32285
"4787",2019-03-15,1.1308,1.00395,1.3264
"4788",2019-03-18,1.1349,1.00015,1.32625
"4789",2019-03-19,1.1358,0.99995,1.32775
"4790",2019-03-20,1.1354,0.99885,1.32225
"4791",2019-03-21,1.1387,0.9935,1.31245
"4792",2019-03-22,1.1302,0.99475,1.3145
"4793",2019-03-25,1.1325,0.99385,1.3188
"4794",2019-03-26,1.1291,0.9934,1.3242
"4795",2019-03-27,1.1261,0.99355,1.3225
"4796",2019-03-28,1.1218,0.99605,1.3121
"4797",2019-03-29,1.1235,0.9959,1.31055
"4798",2019-04-01,1.1236,0.9952,1.3105
"4799",2019-04-02,1.12,0.99985,1.3058
"4800",2019-04-03,1.1243,0.99705,1.3173
"4801",2019-04-04,1.1219,0.99855,1.31475
"4802",2019-04-05,1.1233,1.00055,1.30615
"4803",2019-04-08,1.1246,0.9996,1.3053
"4804",2019-04-09,1.1277,0.99925,1.3088
"4805",2019-04-10,1.1279,1.00055,1.3081
"4806",2019-04-11,1.1264,1.00165,1.3098
"4807",2019-04-12,1.1321,1.0007,1.30825
"4808",2019-04-15,1.1313,1.00285,1.3112
"4809",2019-04-16,1.1305,1.00585,1.3087
"4810",2019-04-17,1.1301,1.00875,1.30465
"4811",2019-04-18,1.125,1.01115,1.30095
"4812",2019-04-23,1.1245,1.01935,1.3007
"4813",2019-04-24,1.1209,1.0186,1.29375
"4814",2019-04-25,1.1123,1.02225,1.2874
"4815",2019-04-26,1.1133,1.0213,1.29115
"4816",2019-04-29,1.115,1.0199,1.2921
"4817",2019-04-30,1.1218,1.0192,1.30105
"4818",2019-05-02,1.1212,1.01925,1.30575
"4819",2019-05-03,1.1155,1.02035,1.2999
"4820",2019-05-07,1.1185,1.01935,1.30885
"4821",2019-05-08,1.1202,1.0171,1.3017
"4822",2019-05-09,1.1193,1.01915,1.2984
"4823",2019-05-10,1.123,1.01335,1.3022
"4824",2019-05-13,1.1245,1.00795,1.30245
"4825",2019-05-14,1.1226,1.00795,1.29525
"4826",2019-05-15,1.1183,1.00735,1.2907
"4827",2019-05-16,1.1203,1.00895,1.2823
"4828",2019-05-17,1.1172,1.01045,1.2757
"4829",2019-05-20,1.1167,1.0098,1.2741
"4830",2019-05-21,1.1161,1.01035,1.26955
"4831",2019-05-22,1.1171,1.00975,1.26675
"4832",2019-05-23,1.1139,1.0086,1.2646
"4833",2019-05-24,1.1187,1.0027,1.2693
"4834",2019-05-28,1.1192,1.00395,1.26735
"4835",2019-05-29,1.1156,1.00635,1.2643
"4836",2019-05-30,1.1134,NA,1.2631
"4837",2019-05-31,1.1151,1.00495,1.25805
"4838",2019-06-03,1.1185,0.99895,1.2647
"4839",2019-06-04,1.1244,0.99295,1.269
"4840",2019-06-05,1.1257,0.99175,1.27095
"4841",2019-06-06,1.1266,0.99545,1.2691
"4842",2019-06-07,1.1273,0.9942,1.27165
"4843",2019-06-10,1.1301,NA,1.26755
"4844",2019-06-11,1.132,0.992,1.27
"4845",2019-06-12,1.1323,0.9933,1.2734
"4846",2019-06-13,1.1289,0.99315,1.26705
"4847",2019-06-14,1.1265,0.99535,1.26385
"4848",2019-06-17,1.1234,0.99895,1.25945
"4849",2019-06-18,1.1187,0.99885,1.25355
"4850",2019-06-19,1.1207,0.99725,1.2586
"4851",2019-06-20,1.1307,0.9859,1.27
"4852",2019-06-21,1.1316,0.98255,1.2663
"4853",2019-06-24,1.1394,0.97505,1.27405
"4854",2019-06-25,1.1388,0.97615,1.2756
"4855",2019-06-26,1.1362,0.9771,1.2689
"4856",2019-06-27,1.137,0.9769,1.2714
"4857",2019-06-28,1.138,0.9749,1.26875
"4858",2019-07-01,1.1349,0.98235,1.2637
"4859",2019-07-02,1.1301,0.98815,1.26275
"4860",2019-07-03,1.1293,0.98435,1.25705
"4861",2019-07-05,1.126,0.98775,1.25475
"4862",2019-07-08,1.1215,0.9919,1.2523
"4863",2019-07-09,1.1205,0.99455,1.2465
"4864",2019-07-10,1.122,0.99175,1.247
"4865",2019-07-11,1.1285,0.986,1.256
"4866",2019-07-12,1.1253,0.98665,1.2532
"4867",2019-07-15,1.1269,0.98245,1.2546
"4868",2019-07-16,1.1223,0.98615,1.2418
"4869",2019-07-17,1.1215,0.98985,1.2405
"4870",2019-07-18,1.1216,0.98835,1.24755
"4871",2019-07-19,1.1226,0.98235,1.2543
"4872",2019-07-22,1.1215,0.98135,1.2468
"4873",2019-07-23,1.1173,0.9832,1.24605
"4874",2019-07-24,1.114,0.98495,1.25185
"4875",2019-07-25,1.1115,0.9857,1.2495
"4876",2019-07-26,1.1138,0.9927,1.24285
"4877",2019-07-29,1.1119,0.99185,1.2318
"4878",2019-07-30,1.1154,0.99015,1.21695
"4879",2019-07-31,1.1151,0.98995,1.2165
"4880",2019-08-01,1.1037,NA,1.2103
"4881",2019-08-02,1.1106,0.98535,1.2106
"4882",2019-08-05,1.1182,0.97435,1.2164
"4883",2019-08-06,1.1187,0.9746,1.2183
"4884",2019-08-07,1.1202,0.97905,1.2137
"4885",2019-08-08,1.1193,0.97595,1.2152
"4886",2019-08-09,1.1198,0.97295,1.2088
"4887",2019-08-12,1.1194,0.9716,1.20865
"4888",2019-08-13,1.1222,0.9678,1.2086
"4889",2019-08-14,1.1188,0.97255,1.2099
"4890",2019-08-15,1.115,0.97275,1.2093
"4891",2019-08-16,1.1076,0.98035,1.216
"4892",2019-08-19,1.1103,0.97965,1.2123
"4893",2019-08-20,1.1076,0.97945,1.2075
"4894",2019-08-21,1.1104,0.9798,1.2123
"4895",2019-08-22,1.1083,0.98285,1.21385
"4896",2019-08-23,1.1065,0.98765,1.2218
"4897",2019-08-26,1.1116,0.97975,1.22415
"4898",2019-08-27,1.1104,0.98035,1.2254
"4899",2019-08-28,1.1083,0.98055,1.221
"4900",2019-08-29,1.1072,0.98275,1.21965
"4901",2019-08-30,1.1036,0.98925,1.2178
"4902",2019-09-03,1.0937,0.9907,1.2031
"4903",2019-09-04,1.1018,0.9845,1.221
"4904",2019-09-05,1.1058,0.98295,1.23355
"4905",2019-09-06,1.1027,0.99075,1.2298
"4906",2019-09-09,1.1033,0.9912,1.23755
"4907",2019-09-10,1.104,0.99085,1.2335
"4908",2019-09-11,1.1003,0.9932,1.2354
"4909",2019-09-12,1.0963,0.99035,1.23205
"4910",2019-09-13,1.1096,0.98655,1.24525
"4911",2019-09-16,1.1031,0.99115,1.2451
"4912",2019-09-17,1.1026,0.99435,1.2404
"4913",2019-09-18,1.1053,0.99575,1.2463
"4914",2019-09-19,1.1067,0.99105,1.24505
"4915",2019-09-20,1.103,0.9914,1.2501
"4916",2019-09-23,1.0985,0.9912,1.24295
"4917",2019-09-24,1.1003,0.98925,1.24445
"4918",2019-09-25,1.0982,0.98625,1.2417
"4919",2019-09-26,1.0938,0.99435,1.23425
"4920",2019-09-27,1.0935,0.99225,1.23065
"4921",2019-09-30,1.0889,0.99535,1.2301
"4922",2019-10-01,1.0898,1.0013,1.2303
"4923",2019-10-02,1.0925,0.99925,1.22525
"4924",2019-10-03,1.0951,1.0006,1.22925
"4925",2019-10-04,1.0979,0.9933,1.2336
"4926",2019-10-07,1.0993,0.99435,1.233
"4927",2019-10-08,1.0986,0.99165,1.2218
"4928",2019-10-09,1.0981,0.99425,1.2224
"4929",2019-10-10,1.103,0.99265,1.2246
"4930",2019-10-11,1.1043,0.99745,1.25625
"4931",2019-10-15,1.1007,0.9973,1.2647
"4932",2019-10-16,1.1025,0.99805,1.27575
"4933",2019-10-17,1.1113,0.99145,1.2878
"4934",2019-10-18,1.1144,0.98815,1.2895
"4935",2019-10-21,1.1173,0.98545,1.29785
"4936",2019-10-22,1.113,0.9885,1.2958
"4937",2019-10-23,1.1123,0.99045,1.28615
"4938",2019-10-24,1.1128,0.99045,1.28915
"4939",2019-10-25,1.1107,0.99165,1.2833
"4940",2019-10-28,1.1087,0.9956,1.28315
"4941",2019-10-29,1.1095,0.9952,1.2851
"4942",2019-10-30,1.1106,0.99225,1.2895
"4943",2019-10-31,1.1154,0.98745,1.29595
"4944",2019-11-01,1.1139,0.98655,1.2964
"4945",2019-11-04,1.1158,0.98785,1.29195
"4946",2019-11-05,1.1109,0.99095,1.2908
"4947",2019-11-06,1.109,0.9936,1.2885
"4948",2019-11-07,1.1077,0.9918,1.28275
"4949",2019-11-08,1.1034,0.997,1.2803
"4950",2019-11-11,1.1041,0.99495,1.28315
"4951",2019-11-12,1.1015,0.9641,1.2835
"4952",2019-11-13,1.1006,0.99005,1.2833
"4953",2019-11-14,1.0997,0.98895,1.28365
"4954",2019-11-15,1.1034,0.98935,1.2878
"4955",2019-11-18,1.1061,0.9901,1.2948
"4956",2019-11-19,1.1077,0.99135,1.29385
"4957",2019-11-20,1.1059,0.9923,1.2896
"4958",2019-11-21,1.1091,0.9912,1.29515
"4959",2019-11-22,1.1058,0.99375,1.2878
"4960",2019-11-25,1.1008,0.99795,1.28725
"4961",2019-11-26,1.102,0.99705,1.2873
"4962",2019-11-27,1.1009,0.99775,1.289
"4963",2019-12-02,1.1023,0.99785,1.2918
"4964",2019-12-03,1.1071,0.98865,1.29925
"4965",2019-12-04,1.1081,0.9887,1.3062
"4966",2019-12-05,1.1094,0.9885,1.3135
"4967",2019-12-06,1.1094,0.98855,1.313
"4968",2019-12-09,1.1075,0.9901,1.3169
"4969",2019-12-10,1.1077,0.98575,1.31765
"4970",2019-12-11,1.1075,0.9851,1.31495
"4971",2019-12-12,1.1137,0.9828,1.318
"4972",2019-12-13,1.1174,0.9828,1.3389
"4973",2019-12-16,1.1146,0.98295,1.33715
"4974",2019-12-17,1.1162,0.9817,1.3207
"4975",2019-12-18,1.1115,0.98075,1.318
"4976",2019-12-19,1.1117,0.98055,1.3093
"4977",2019-12-20,1.1097,0.9808,1.30195
"4978",2019-12-23,1.1075,0.98045,1.2982
"4979",2019-12-27,1.1153,0.9761,1.3079
"4980",2019-12-30,1.1189,0.97165,1.31215
"4981",2020-01-02,1.1193,NA,1.31985
"4982",2020-01-03,1.1147,0.97365,1.3057
"4983",2020-01-06,1.1194,0.9691,1.3155
"4984",2020-01-07,1.1172,0.97045,1.31475
"4985",2020-01-08,1.1115,0.97215,1.3108
"4986",2020-01-09,1.111,0.97395,1.30165
"4987",2020-01-10,1.1091,0.97545,1.30735
